"","CNTSTUID","CNT.x","ST001D01T","ST004D01T","STRATUM","ave_cr_social","ave_cr","ave_emp"
"422",41000453,"KOR",10,2,"KOR02",1.2,1.21428571428571,2
"423",41000454,"KOR",10,1,"KOR03",NA,NA,2.6
"424",41000455,"KOR",10,2,"KOR02",2,1.5,3
"425",41000456,"KOR",10,2,"KOR02",NA,NA,2.4
"426",41000457,"KOR",10,1,"KOR03",2,1.5,3.8
"427",41000458,"KOR",10,2,"KOR02",NA,NA,2.6
"428",41000459,"KOR",10,1,"KOR02",2,1.28571428571429,2.2
"429",41000460,"KOR",10,1,"KOR02",NA,NA,3.2
"430",41000461,"KOR",10,1,"KOR02",NA,NA,3.2
"431",41000462,"KOR",10,1,"KOR02",NA,NA,3
"432",41000463,"KOR",9,1,"KOR01",NA,NA,3.4
"433",41000464,"KOR",10,1,"KOR02",NA,NA,1.2
"434",41000465,"KOR",10,2,"KOR02",NA,NA,3.6
"435",41000466,"KOR",10,2,"KOR02",NA,NA,3
"436",41000467,"KOR",10,1,"KOR02",NA,NA,3.6
"437",41000468,"KOR",10,1,"KOR02",2,1.88888888888889,2.8
"438",41000469,"KOR",10,2,"KOR02",NA,NA,2.8
"439",41000470,"KOR",10,2,"KOR02",NA,NA,3
"440",41000471,"KOR",10,2,"KOR02",NA,NA,2.8
"441",41000472,"KOR",10,1,"KOR02",NA,NA,2.6
"442",41000473,"KOR",10,2,"KOR02",NA,NA,2.6
"443",41000474,"KOR",10,1,"KOR02",NA,NA,3
"444",41000475,"KOR",10,1,"KOR02",1.66666666666667,1.33333333333333,3.8
"445",41000476,"KOR",10,2,"KOR02",NA,1.46666666666667,3.4
"446",41000477,"KOR",10,1,"KOR02",0.75,1.11111111111111,3.6
"447",41000478,"KOR",10,1,"KOR02",NA,NA,3
"448",41000479,"KOR",10,1,"KOR02",1.5,1.57142857142857,4
"449",41000480,"KOR",10,1,"KOR02",NA,NA,3
"450",41000481,"KOR",10,2,"KOR02",NA,NA,4
"451",41000482,"KOR",10,2,"KOR02",2,1.5,4
"452",41000483,"KOR",10,1,"KOR02",NA,NA,3.2
"453",41000484,"KOR",10,2,"KOR02",NA,NA,3.4
"454",41000485,"KOR",10,2,"KOR02",NA,NA,3.2
"455",41000486,"KOR",10,1,"KOR02",NA,1.25,3.6
"456",41000487,"KOR",10,2,"KOR02",NA,NA,2.8
"457",41000488,"KOR",10,1,"KOR02",2,1.44444444444444,3.8
"458",41000489,"KOR",9,1,"KOR01",0.666666666666667,1.2,2.6
"459",41000490,"KOR",10,1,"KOR02",NA,NA,3
"460",41000491,"KOR",10,1,"KOR02",1.66666666666667,1.6,2.8
"461",41000492,"KOR",10,2,"KOR02",2,1.33333333333333,3.4
"462",41000493,"KOR",10,1,"KOR02",NA,NA,3.4
"463",41000494,"KOR",10,2,"KOR02",NA,NA,2.4
"464",41000495,"KOR",10,1,"KOR02",NA,1.06666666666667,3.4
"465",41000496,"KOR",10,1,"KOR03",NA,1.5,2.2
"466",41000498,"KOR",10,2,"KOR02",NA,NA,3
"467",41000499,"KOR",10,1,"KOR02",NA,NA,5
"468",41000500,"KOR",10,1,"KOR02",NA,NA,4.2
"469",41000501,"KOR",10,1,"KOR02",NA,NA,3.2
"470",41000502,"KOR",10,1,"KOR02",NA,NA,2
"471",41000503,"KOR",10,2,"KOR02",1,1.26666666666667,3.8
"472",41000504,"KOR",10,2,"KOR02",NA,NA,3.2
"473",41000505,"KOR",10,2,"KOR02",NA,NA,3.2
"474",41000506,"KOR",10,1,"KOR02",NA,NA,3.6
"475",41000507,"KOR",10,2,"KOR02",NA,NA,3
"476",41000509,"KOR",10,2,"KOR02",NA,NA,2.8
"477",41000510,"KOR",10,1,"KOR02",1.5,1.33333333333333,3.2
"478",41000511,"KOR",10,2,"KOR03",0,1.25,2.4
"479",41000512,"KOR",10,2,"KOR03",0,1.4,3
"480",41000513,"KOR",10,2,"KOR02",1.66666666666667,1.73333333333333,3.4
"481",41000514,"KOR",10,2,"KOR02",NA,NA,3.4
"482",41000515,"KOR",10,2,"KOR03",NA,NA,2.4
"483",41000516,"KOR",10,2,"KOR02",1.33333333333333,1.33333333333333,3.4
"484",41000517,"KOR",10,2,"KOR02",2,1.66666666666667,3.2
"485",41000518,"KOR",10,1,"KOR02",NA,NA,3.4
"486",41000519,"KOR",10,1,"KOR02",NA,NA,3.8
"487",41000520,"KOR",10,2,"KOR03",NA,NA,3.2
"488",41000521,"KOR",10,1,"KOR02",NA,NA,4.2
"489",41000522,"KOR",10,2,"KOR02",NA,NA,3
"490",41000523,"KOR",10,2,"KOR02",NA,NA,3.6
"491",41000524,"KOR",9,1,"KOR01",NA,NA,2.8
"492",41000525,"KOR",10,2,"KOR02",NA,NA,3.8
"493",41000526,"KOR",9,1,"KOR01",0.6,0.909090909090909,3
"494",41000527,"KOR",10,1,"KOR02",NA,NA,3.8
"495",41000528,"KOR",10,1,"KOR02",NA,NA,3.4
"496",41000529,"KOR",10,1,"KOR02",1.66666666666667,1.18181818181818,3.8
"497",41000530,"KOR",10,2,"KOR02",1,1.42857142857143,3.8
"498",41000531,"KOR",10,1,"KOR02",NA,NA,2.8
"499",41000532,"KOR",10,1,"KOR02",2,1.21428571428571,4.4
"500",41000533,"KOR",10,2,"KOR02",NA,NA,3.4
"501",41000534,"KOR",10,2,"KOR03",NA,NA,3.6
"502",41000535,"KOR",10,2,"KOR02",0,1,2.8
"503",41000537,"KOR",10,2,"KOR02",1.6,1.28571428571429,4.2
"504",41000538,"KOR",10,1,"KOR05",0.5,0.333333333333333,3.4
"505",41000539,"KOR",10,1,"KOR02",NA,1,3.8
"506",41000540,"KOR",10,2,"KOR02",NA,NA,3.2
"507",41000541,"KOR",10,1,"KOR02",NA,NA,2.8
"508",41000542,"KOR",10,2,"KOR02",NA,1.46666666666667,3.6
"509",41000543,"KOR",10,1,"KOR02",NA,NA,3
"510",41000544,"KOR",10,1,"KOR02",NA,NA,3.4
"511",41000545,"KOR",10,2,"KOR03",NA,NA,NA
"512",41000546,"KOR",10,1,"KOR03",NA,NA,3
"513",41000547,"KOR",10,1,"KOR02",1.66666666666667,1.42857142857143,3.2
"514",41000548,"KOR",10,1,"KOR04",NA,NA,3
"515",41000550,"KOR",9,1,"KOR01",NA,NA,3.2
"516",41000551,"KOR",10,1,"KOR02",NA,NA,4
"517",41000552,"KOR",10,1,"KOR03",NA,NA,3.2
"518",41000554,"KOR",10,1,"KOR02",1.8,1.5,3
"519",41000555,"KOR",10,2,"KOR02",1.5,1.66666666666667,3
"520",41000556,"KOR",10,2,"KOR02",1.25,0.888888888888889,2.4
"521",41000557,"KOR",10,1,"KOR02",NA,NA,2.2
"522",41000558,"KOR",10,1,"KOR02",NA,NA,3.6
"523",41000559,"KOR",10,2,"KOR02",NA,NA,3
"524",41000560,"KOR",10,2,"KOR02",NA,NA,3.2
"525",41000561,"KOR",10,2,"KOR02",NA,NA,4
"526",41000562,"KOR",10,1,"KOR03",1.5,1.07692307692308,3.4
"527",41000563,"KOR",10,1,"KOR02",NA,NA,3.4
"528",41000564,"KOR",10,2,"KOR02",NA,NA,3.6
"529",41000565,"KOR",10,2,"KOR02",1,1.5,3.8
"530",41000566,"KOR",10,1,"KOR02",NA,NA,2.2
"531",41000567,"KOR",10,2,"KOR02",NA,NA,3
"532",41000568,"KOR",10,2,"KOR02",NA,NA,3.4
"533",41000569,"KOR",10,2,"KOR02",1,1.33333333333333,3.4
"534",41000570,"KOR",10,1,"KOR02",NA,NA,2.8
"535",41000571,"KOR",10,2,"KOR02",NA,NA,3.6
"536",41000572,"KOR",10,1,"KOR02",2,1.22222222222222,3.4
"537",41000573,"KOR",10,2,"KOR02",NA,NA,3.8
"538",41000575,"KOR",10,2,"KOR02",0.5,1.15384615384615,4
"539",41000576,"KOR",10,2,"KOR03",NA,NA,3.6
"540",41000577,"KOR",10,2,"KOR02",NA,NA,3.6
"541",41000579,"KOR",10,2,"KOR03",NA,1.25,3.2
"542",41000580,"KOR",10,1,"KOR02",NA,NA,2.8
"543",41000581,"KOR",10,2,"KOR02",NA,NA,3.2
"544",41000582,"KOR",10,2,"KOR02",1.5,1.55555555555556,3.8
"545",41000583,"KOR",10,2,"KOR02",NA,NA,3
"546",41000584,"KOR",10,1,"KOR02",NA,NA,2.8
"547",41000585,"KOR",10,1,"KOR02",NA,NA,3.2
"548",41000586,"KOR",10,2,"KOR03",NA,0.5,3
"549",41000587,"KOR",10,1,"KOR02",NA,NA,2.8
"550",41000588,"KOR",10,2,"KOR03",1,1.13333333333333,2.8
"551",41000589,"KOR",10,2,"KOR02",NA,NA,3.2
"552",41000590,"KOR",10,1,"KOR02",NA,NA,3.6
"553",41000591,"KOR",10,1,"KOR02",2,1.5,2.4
"554",41000592,"KOR",10,1,"KOR02",NA,NA,3.8
"555",41000593,"KOR",10,2,"KOR03",NA,NA,3.4
"556",41000594,"KOR",10,1,"KOR02",NA,NA,3
"557",41000595,"KOR",10,1,"KOR02",NA,NA,3.6
"558",41000596,"KOR",10,1,"KOR03",NA,NA,2.6
"559",41000597,"KOR",10,1,"KOR02",0,1.5,3.2
"560",41000598,"KOR",9,1,"KOR01",NA,NA,2.8
"561",41000599,"KOR",10,2,"KOR02",NA,NA,3
"562",41000600,"KOR",10,1,"KOR03",NA,NA,4
"563",41000601,"KOR",10,1,"KOR02",NA,NA,3.8
"564",41000602,"KOR",10,1,"KOR02",0,1.3,3
"565",41000603,"KOR",10,2,"KOR02",1.5,1.66666666666667,4
"566",41000604,"KOR",10,1,"KOR02",NA,NA,3.2
"567",41000605,"KOR",10,1,"KOR02",NA,NA,3
"568",41000606,"KOR",10,2,"KOR02",1,1.375,3.6
"569",41000607,"KOR",10,2,"KOR02",2,1.27272727272727,3
"570",41000608,"KOR",10,2,"KOR02",1,0.7,5
"571",41000609,"KOR",10,2,"KOR02",2,1.77777777777778,4.2
"572",41000610,"KOR",10,1,"KOR02",NA,NA,3.2
"573",41000611,"KOR",9,2,"KOR01",NA,NA,3
"574",41000612,"KOR",10,2,"KOR02",NA,NA,2
"575",41000613,"KOR",10,1,"KOR02",NA,NA,3.6
"576",41000614,"KOR",10,1,"KOR02",NA,NA,3.6
"577",41000615,"KOR",10,1,"KOR02",NA,NA,2.8
"578",41000616,"KOR",10,1,"KOR02",1,1.6,3
"579",41000617,"KOR",10,1,"KOR02",NA,NA,3.2
"580",41000618,"KOR",10,1,"KOR02",2,1.44444444444444,3.4
"581",41000619,"KOR",10,2,"KOR03",NA,NA,2.2
"582",41000620,"KOR",10,1,"KOR02",NA,NA,2.8
"583",41000621,"KOR",10,1,"KOR03",0,0.692307692307692,3
"584",41000623,"KOR",10,1,"KOR03",NA,NA,2.8
"585",41000624,"KOR",10,1,"KOR02",NA,NA,3.4
"586",41000625,"KOR",10,2,"KOR02",0.666666666666667,0.916666666666667,4.4
"587",41000627,"KOR",10,1,"KOR02",NA,NA,3
"588",41000628,"KOR",10,2,"KOR03",NA,NA,3.2
"589",41000629,"KOR",10,2,"KOR02",NA,NA,3.2
"590",41000630,"KOR",10,1,"KOR03",NA,NA,3.2
"591",41000631,"KOR",10,2,"KOR02",NA,NA,3.4
"592",41000633,"KOR",10,1,"KOR02",NA,NA,3.8
"593",41000634,"KOR",10,1,"KOR02",NA,NA,2
"594",41000635,"KOR",9,2,"KOR01",NA,NA,5
"595",41000636,"KOR",10,2,"KOR02",2,1.22222222222222,2.8
"596",41000637,"KOR",10,2,"KOR02",NA,NA,3.6
"597",41000638,"KOR",10,2,"KOR02",0,0.125,3
"598",41000639,"KOR",10,1,"KOR02",0,1.11111111111111,3.6
"599",41000640,"KOR",10,2,"KOR02",0,0.6,3
"600",41000641,"KOR",10,1,"KOR02",NA,NA,3.4
"601",41000642,"KOR",10,1,"KOR03",NA,NA,3
"602",41000643,"KOR",10,2,"KOR02",1.66666666666667,1.21428571428571,3.8
"603",41000644,"KOR",10,1,"KOR02",NA,NA,2.8
"604",41000645,"KOR",10,2,"KOR03",NA,NA,2.2
"605",41000646,"KOR",10,1,"KOR02",0.5,0.384615384615385,3
"606",41000647,"KOR",10,2,"KOR02",NA,NA,3.6
"607",41000648,"KOR",10,1,"KOR02",NA,NA,3.4
"608",41000649,"KOR",10,1,"KOR02",NA,NA,3
"609",41000650,"KOR",10,1,"KOR02",NA,NA,2.6
"610",41000651,"KOR",10,2,"KOR02",NA,NA,3.6
"611",41000652,"KOR",10,1,"KOR02",NA,NA,3.2
"612",41000653,"KOR",10,1,"KOR03",NA,NA,NA
"613",41000654,"KOR",10,1,"KOR02",NA,NA,2.8
"614",41000655,"KOR",10,2,"KOR02",NA,0.4,3.6
"615",41000656,"KOR",10,2,"KOR02",NA,NA,3.4
"616",41000657,"KOR",10,1,"KOR02",1,1.22222222222222,3.8
"617",41000658,"KOR",10,2,"KOR02",NA,NA,3.4
"618",41000660,"KOR",10,1,"KOR02",1.66666666666667,1.66666666666667,3.4
"619",41000661,"KOR",9,2,"KOR01",NA,NA,3.2
"620",41000662,"KOR",10,2,"KOR03",NA,NA,3
"621",41000663,"KOR",10,2,"KOR02",0,1.11111111111111,2.8
"622",41000664,"KOR",10,2,"KOR02",NA,NA,2.8
"623",41000665,"KOR",10,1,"KOR02",NA,NA,3.2
"624",41000666,"KOR",10,2,"KOR02",0.666666666666667,1.46666666666667,3.8
"625",41000667,"KOR",10,1,"KOR02",2,1.44444444444444,3.6
"626",41000668,"KOR",10,2,"KOR02",NA,NA,3.4
"627",41000669,"KOR",10,2,"KOR02",2,1.55555555555556,2.8
"628",41000670,"KOR",10,1,"KOR02",NA,NA,3.4
"629",41000671,"KOR",10,1,"KOR02",NA,NA,2.8
"630",41000672,"KOR",10,2,"KOR02",NA,NA,3.2
"631",41000673,"KOR",10,1,"KOR02",NA,NA,2.8
"632",41000674,"KOR",10,2,"KOR02",NA,NA,2
"633",41000675,"KOR",10,2,"KOR02",NA,NA,3.6
"634",41000676,"KOR",10,1,"KOR02",NA,NA,3.4
"635",41000677,"KOR",10,2,"KOR02",0,1.1,4.2
"636",41000678,"KOR",10,2,"KOR02",0,1.4,3.4
"637",41000679,"KOR",10,1,"KOR02",NA,NA,3
"638",41000680,"KOR",10,2,"KOR02",0.666666666666667,0.777777777777778,3.6
"639",41000681,"KOR",10,1,"KOR02",NA,NA,3.6
"640",41000682,"KOR",10,2,"KOR02",NA,NA,3.2
"641",41000683,"KOR",10,1,"KOR02",NA,NA,3.4
"642",41000684,"KOR",10,1,"KOR02",NA,NA,3.4
"643",41000685,"KOR",10,1,"KOR02",NA,NA,2.8
"644",41000686,"KOR",10,1,"KOR02",NA,NA,3.4
"645",41000687,"KOR",10,2,"KOR02",NA,NA,3.2
"646",41000688,"KOR",10,2,"KOR02",0,0.7,3
"647",41000689,"KOR",10,2,"KOR03",NA,NA,3.4
"648",41000690,"KOR",10,1,"KOR02",NA,1.53333333333333,3.8
"649",41000691,"KOR",10,2,"KOR02",NA,NA,2.2
"650",41000692,"KOR",10,1,"KOR02",NA,NA,2.6
"651",41000693,"KOR",10,2,"KOR02",NA,NA,3
"652",41000694,"KOR",10,1,"KOR03",NA,NA,4.2
"653",41000695,"KOR",10,2,"KOR02",NA,NA,3.6
"654",41000696,"KOR",10,2,"KOR02",NA,NA,2.8
"655",41000697,"KOR",10,2,"KOR02",NA,NA,3
"656",41000698,"KOR",10,2,"KOR02",NA,NA,3.4
"657",41000699,"KOR",10,2,"KOR03",NA,NA,3.2
"658",41000700,"KOR",10,1,"KOR02",NA,NA,NA
"659",41000701,"KOR",10,1,"KOR02",NA,NA,3.6
"660",41000702,"KOR",10,1,"KOR03",NA,NA,3
"661",41000703,"KOR",10,2,"KOR02",2,1.7,2.8
"662",41000704,"KOR",10,1,"KOR02",NA,NA,3.2
"663",41000705,"KOR",10,2,"KOR02",NA,NA,3.8
"664",41000706,"KOR",10,2,"KOR03",NA,NA,3.2
"665",41000707,"KOR",10,2,"KOR02",NA,NA,2.8
"666",41000708,"KOR",10,1,"KOR02",NA,NA,3.2
"667",41000709,"KOR",10,2,"KOR02",NA,NA,3.4
"668",41000710,"KOR",10,2,"KOR02",NA,NA,3.2
"669",41000711,"KOR",10,2,"KOR02",NA,NA,3.2
"670",41000713,"KOR",10,1,"KOR02",2,1.33333333333333,3.6
"671",41000714,"KOR",10,2,"KOR02",0.6,0.785714285714286,3.4
"672",41000715,"KOR",10,1,"KOR02",NA,NA,3
"673",41000716,"KOR",10,1,"KOR02",NA,NA,3.6
"674",41000717,"KOR",10,1,"KOR02",2,1.33333333333333,3.4
"675",41000718,"KOR",10,2,"KOR02",NA,NA,3.2
"676",41000719,"KOR",10,2,"KOR03",1,1,3.4
"677",41000720,"KOR",10,1,"KOR03",NA,NA,3
"678",41000721,"KOR",10,1,"KOR02",2,1.5,2.8
"679",41000722,"KOR",10,1,"KOR02",NA,NA,3.4
"680",41000723,"KOR",10,2,"KOR03",NA,NA,3.6
"681",41000724,"KOR",10,2,"KOR02",NA,NA,4
"682",41000725,"KOR",10,1,"KOR02",NA,NA,2.6
"683",41000726,"KOR",10,2,"KOR02",NA,NA,2.4
"684",41000727,"KOR",10,1,"KOR02",NA,NA,2.8
"685",41000728,"KOR",10,2,"KOR03",NA,NA,4
"686",41000729,"KOR",10,1,"KOR02",1,1.28571428571429,3.4
"687",41000730,"KOR",10,2,"KOR02",NA,NA,4
"688",41000731,"KOR",10,1,"KOR02",0,0.285714285714286,2.4
"689",41000732,"KOR",10,2,"KOR02",2,1.6,3.2
"690",41000733,"KOR",10,2,"KOR02",2,1.6,2.6
"691",41000734,"KOR",10,2,"KOR02",2,1.4,4
"692",41000736,"KOR",10,2,"KOR02",NA,NA,3.2
"693",41000737,"KOR",10,1,"KOR03",NA,NA,3
"694",41000738,"KOR",10,1,"KOR02",NA,NA,3.6
"695",41000739,"KOR",10,1,"KOR02",NA,NA,3.6
"696",41000740,"KOR",10,2,"KOR02",NA,NA,3
"697",41000741,"KOR",10,2,"KOR02",NA,NA,3.2
"698",41000742,"KOR",10,1,"KOR02",1.6,1.5,3
"699",41000743,"KOR",10,1,"KOR02",NA,NA,3.6
"700",41000744,"KOR",10,1,"KOR02",NA,NA,2.2
"701",41000745,"KOR",10,2,"KOR02",NA,NA,2.8
"702",41000746,"KOR",10,2,"KOR02",1,1.21428571428571,3.4
"703",41000747,"KOR",10,1,"KOR02",NA,NA,3.4
"704",41000748,"KOR",10,1,"KOR02",NA,NA,3.6
"705",41000749,"KOR",10,1,"KOR02",NA,NA,3
"706",41000750,"KOR",10,2,"KOR02",NA,NA,2.8
"707",41000752,"KOR",10,1,"KOR03",NA,NA,2.8
"708",41000753,"KOR",10,1,"KOR02",NA,NA,3.8
"709",41000754,"KOR",10,1,"KOR02",1.25,1.28571428571429,4.2
"710",41000755,"KOR",10,2,"KOR02",0.666666666666667,1.46666666666667,3.4
"711",41000756,"KOR",10,1,"KOR02",NA,NA,3.2
"712",41000757,"KOR",10,2,"KOR02",NA,NA,3.6
"713",41000758,"KOR",10,1,"KOR03",NA,NA,2.8
"714",41000759,"KOR",10,1,"KOR02",1.66666666666667,1.53333333333333,2
"715",41000760,"KOR",10,1,"KOR02",NA,NA,3
"716",41000761,"KOR",10,1,"KOR02",NA,NA,2.8
"717",41000762,"KOR",10,1,"KOR02",NA,NA,3.6
"718",41000763,"KOR",10,2,"KOR02",NA,NA,2.2
"719",41000764,"KOR",10,1,"KOR03",NA,NA,2.8
"720",41000765,"KOR",10,2,"KOR04",NA,NA,3.8
"721",41000766,"KOR",10,1,"KOR02",1.33333333333333,1.22222222222222,2.4
"722",41000767,"KOR",10,2,"KOR02",NA,NA,3.2
"723",41000769,"KOR",10,2,"KOR02",NA,NA,3.6
"724",41000770,"KOR",10,2,"KOR03",NA,NA,3.6
"725",41000771,"KOR",10,2,"KOR02",NA,NA,4
"726",41000772,"KOR",10,1,"KOR02",NA,NA,3.8
"727",41000773,"KOR",10,1,"KOR02",NA,NA,2.8
"728",41000774,"KOR",10,1,"KOR02",NA,NA,3.2
"729",41000775,"KOR",10,1,"KOR02",2,1.6,3.6
"730",41000776,"KOR",10,2,"KOR02",2,1.64285714285714,3.4
"731",41000777,"KOR",10,2,"KOR02",NA,NA,3.8
"732",41000778,"KOR",10,1,"KOR03",1,1.55555555555556,2
"733",41000779,"KOR",10,1,"KOR02",0,0.857142857142857,3.6
"734",41000780,"KOR",9,2,"KOR05",NA,NA,3.6
"735",41000781,"KOR",10,2,"KOR02",NA,NA,2.6
"736",41000782,"KOR",10,1,"KOR02",NA,NA,3.6
"737",41000783,"KOR",10,1,"KOR02",NA,NA,3
"738",41000784,"KOR",10,1,"KOR02",NA,NA,3.4
"739",41000785,"KOR",10,1,"KOR02",NA,NA,3
"740",41000786,"KOR",10,1,"KOR02",NA,NA,2.8
"741",41000787,"KOR",10,2,"KOR02",2,1.71428571428571,3.4
"742",41000788,"KOR",10,2,"KOR02",NA,NA,3
"743",41000789,"KOR",10,2,"KOR02",NA,NA,3.6
"744",41000790,"KOR",10,1,"KOR02",2,1.44444444444444,3.2
"745",41000791,"KOR",10,1,"KOR02",1.66666666666667,1.5,2.2
"746",41000793,"KOR",9,2,"KOR01",NA,1.46666666666667,3
"747",41000794,"KOR",10,2,"KOR02",1.6,1.57142857142857,2.8
"748",41000795,"KOR",10,1,"KOR02",NA,NA,3
"749",41000796,"KOR",10,2,"KOR02",NA,NA,3
"750",41000797,"KOR",10,1,"KOR03",NA,NA,3.2
"751",41000798,"KOR",10,2,"KOR03",0.6,0.615384615384615,2.6
"752",41000799,"KOR",9,1,"KOR01",NA,NA,4.2
"753",41000800,"KOR",10,1,"KOR03",NA,1.14285714285714,2.6
"754",41000801,"KOR",10,1,"KOR03",NA,NA,3.4
"755",41000802,"KOR",10,2,"KOR03",NA,NA,2.8
"756",41000803,"KOR",10,2,"KOR02",NA,NA,5
"757",41000804,"KOR",10,1,"KOR02",2,1.57142857142857,3.2
"758",41000805,"KOR",10,1,"KOR02",NA,NA,2.6
"759",41000806,"KOR",10,1,"KOR02",2,1.55555555555556,3.2
"760",41000807,"KOR",10,2,"KOR02",NA,NA,3.6
"761",41000808,"KOR",10,2,"KOR02",NA,NA,3.8
"762",41000810,"KOR",10,1,"KOR02",NA,NA,3.4
"763",41000811,"KOR",10,1,"KOR02",NA,NA,2.8
"764",41000812,"KOR",10,1,"KOR02",NA,NA,4.2
"765",41000813,"KOR",10,2,"KOR02",NA,NA,1.6
"766",41000814,"KOR",10,2,"KOR02",NA,NA,4
"767",41000815,"KOR",10,1,"KOR02",NA,NA,2.6
"768",41000816,"KOR",10,1,"KOR02",NA,NA,3.2
"769",41000817,"KOR",10,1,"KOR02",NA,NA,2.6
"770",41000819,"KOR",10,1,"KOR02",NA,NA,3
"771",41000820,"KOR",10,2,"KOR02",1,1,2.6
"772",41000821,"KOR",10,1,"KOR03",1,1.36363636363636,4
"773",41000822,"KOR",10,1,"KOR02",NA,NA,3.6
"774",41000823,"KOR",10,1,"KOR02",1.6,1.28571428571429,2.6
"775",41000824,"KOR",10,1,"KOR02",NA,NA,4
"776",41000825,"KOR",10,2,"KOR02",NA,NA,2.8
"777",41000826,"KOR",10,1,"KOR02",NA,NA,3.2
"778",41000827,"KOR",10,2,"KOR02",NA,NA,3.8
"779",41000828,"KOR",10,1,"KOR02",NA,NA,2.8
"780",41000829,"KOR",10,2,"KOR02",NA,NA,4
"781",41000830,"KOR",10,1,"KOR02",NA,NA,NA
"782",41000831,"KOR",10,1,"KOR03",NA,NA,3.4
"783",41000832,"KOR",10,1,"KOR02",NA,NA,3.4
"784",41000833,"KOR",10,2,"KOR02",0.8,0.928571428571429,3
"785",41000834,"KOR",10,1,"KOR02",2,1.6,2.8
"786",41000835,"KOR",10,1,"KOR02",NA,NA,2.8
"787",41000836,"KOR",10,1,"KOR02",NA,NA,3.2
"788",41000837,"KOR",10,2,"KOR03",NA,NA,3.2
"789",41000838,"KOR",10,1,"KOR02",1.66666666666667,1.22222222222222,3.6
"790",41000839,"KOR",10,1,"KOR02",NA,NA,5
"791",41000840,"KOR",10,1,"KOR03",NA,NA,2.8
"792",41000842,"KOR",10,1,"KOR02",NA,NA,3.4
"793",41000844,"KOR",10,1,"KOR02",NA,NA,3.6
"794",41000845,"KOR",10,1,"KOR02",NA,NA,4.6
"795",41000846,"KOR",10,1,"KOR02",NA,1,3.2
"796",41000847,"KOR",10,1,"KOR02",NA,NA,3.2
"797",41000848,"KOR",10,2,"KOR02",NA,NA,3.4
"798",41000849,"KOR",10,1,"KOR02",2,1.8,3.4
"799",41000850,"KOR",10,2,"KOR02",NA,NA,3.2
"800",41000851,"KOR",10,2,"KOR02",NA,NA,3.4
"801",41000852,"KOR",10,2,"KOR02",NA,NA,3.4
"802",41000853,"KOR",10,1,"KOR03",0,0.166666666666667,NA
"803",41000854,"KOR",10,1,"KOR02",NA,NA,4
"804",41000855,"KOR",10,2,"KOR02",NA,NA,3.4
"805",41000856,"KOR",10,2,"KOR02",1.5,1.22222222222222,2.8
"806",41000857,"KOR",10,1,"KOR02",NA,NA,3.2
"807",41000859,"KOR",10,2,"KOR02",2,1.44444444444444,3
"808",41000860,"KOR",10,1,"KOR02",NA,NA,3.4
"809",41000861,"KOR",10,2,"KOR02",NA,NA,3.2
"810",41000862,"KOR",10,1,"KOR02",2,2,3.4
"811",41000863,"KOR",10,1,"KOR02",NA,NA,3
"812",41000864,"KOR",10,1,"KOR02",NA,1.25,3.6
"813",41000865,"KOR",10,2,"KOR03",NA,NA,2.6
"814",41000866,"KOR",10,2,"KOR02",NA,NA,2.6
"815",41000867,"KOR",10,1,"KOR02",NA,NA,4.2
"816",41000868,"KOR",10,1,"KOR02",NA,NA,3
"817",41000869,"KOR",10,1,"KOR02",NA,NA,3.6
"818",41000870,"KOR",10,2,"KOR02",1,1.44444444444444,3.2
"819",41000871,"KOR",10,2,"KOR02",NA,NA,4
"820",41000872,"KOR",10,1,"KOR03",NA,NA,3.2
"821",41000873,"KOR",10,1,"KOR02",NA,NA,3.2
"822",41000874,"KOR",10,1,"KOR02",NA,NA,3
"823",41000875,"KOR",10,2,"KOR02",NA,NA,2.4
"824",41000876,"KOR",10,1,"KOR02",2,1.5,3.2
"825",41000877,"KOR",10,1,"KOR02",NA,NA,3
"826",41000878,"KOR",10,2,"KOR02",NA,1.46666666666667,3.6
"827",41000879,"KOR",10,1,"KOR02",NA,NA,3.6
"828",41000880,"KOR",10,2,"KOR02",NA,NA,3.2
"829",41000881,"KOR",10,2,"KOR02",NA,0.714285714285714,3.8
"830",41000883,"KOR",10,2,"KOR02",NA,NA,NA
"831",41000884,"KOR",10,1,"KOR02",NA,NA,2.6
"832",41000885,"KOR",10,1,"KOR02",NA,NA,3
"833",41000886,"KOR",10,1,"KOR02",NA,NA,2.6
"834",41000887,"KOR",10,1,"KOR02",NA,NA,2.8
"835",41000888,"KOR",10,1,"KOR02",NA,NA,3
"836",41000889,"KOR",10,2,"KOR02",NA,NA,3.2
"837",41000891,"KOR",10,1,"KOR03",NA,NA,3.2
"838",41000892,"KOR",10,1,"KOR02",NA,NA,2.8
"839",41000893,"KOR",10,2,"KOR03",2,1.7,2.8
"840",41000894,"KOR",10,2,"KOR03",NA,NA,3
"841",41000895,"KOR",10,2,"KOR03",2,1.11111111111111,3.6
"842",41000896,"KOR",10,2,"KOR02",NA,NA,4.4
"843",41000897,"KOR",10,2,"KOR02",NA,NA,3.4
"844",41000898,"KOR",10,2,"KOR02",NA,NA,3
"845",41000899,"KOR",10,2,"KOR02",NA,NA,3
"846",41000900,"KOR",10,1,"KOR02",NA,NA,2.8
"847",41000902,"KOR",10,2,"KOR02",NA,NA,3.4
"848",41000903,"KOR",10,2,"KOR02",NA,NA,3
